VentaID,FechaVenta,HoraVenta,SucursalNombre,CiudadSucursal,VendedorNombre,Cliente_Nombre,GeneroCliente,edadcliente,EmailCliente,TelefonoCliente,Direccion_Cliente,MetodoPago,NombreProducto1,MarcaProducto1,CantidadProducto1,PrecioUnitarioProducto1,SubtotalProducto1,NombreProducto2,MarcaProducto2,CantidadProducto2,PrecioUnitarioProducto2,SubtotalProducto2,NombreProducto3,MarcaProducto3,CantidadProducto3,PrecioUnitarioProducto3,SubtotalProducto3,DescuentoVenta,TotalVenta
20302,2015-01-04,10:26:18,TechCore bogota#2,bogotá,Edu Juan Pedraza,Maximiano Vélez Ayuso,M,51,maximiano56@gmail.com,+34944 603 725,cra 12 #37-56,Efectivo,HP Pavilion 15,HP,1,3500000,3500000,Asus ROG Strix G15,Asus,2.0,6400000.0,12800000.0,HP Omen 16,HP,1.0,6000000.0,6000000.0,,22300000.0
20303,2020-09-03,12:50:46,TechCore bogotá#2,Bogotá,Herminia Meléndez-Huguet,Bienvenida Lago Haro,F,21,bienvenida87@gmail.com,+34928385117,cll 81 #80-4,Efectivo,Lenovo Legion 5 Pro,Lenovo,1,7200000,7200000,Dell Latitude 7420,Del,2.0,5600000.0,11200000.0,,,,,,0.0,18400000.0
20304,2023-07-16,15:56:47,TechCore Pereira,Pereira,Amílcar Ortega-Alberto,Isaías Pol Roselló,M,48,isaías88@gmail.com,+34 982587592,cll 56 #77-41,Transferencia,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,Apple MacBook Air M1,Apple,1.0,5500000.0,5500000.0,HP Omen 16,HP,1.0,6000000.0,6000000.0,,18300000.0
20305,2018-08-31,00:54:08,TechCore Bogotá #1,bogotá,Evaristo Guillen Peña,Ildefonso Padilla,M,22,ildefonso17@gmail.com,+34949 600 114,cll 29 #39-9,Transferencia,HP Spectre x360,HP,2,5200000,10400000,Apple MacBook Pro 16,Apple,2.0,9600000.0,19200000.0,,,,,,0.0,29600000.0
20306,2018-08-23,08:47:02,TechCore medellin #1,,Liliana Jordá Armengol,Ciro Blasco Gomis,M,20,ciro62@yahoo.com,+34 985 973 284,cll 80 #20-72,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,Dell XPS 13,Dell,1.0,4800000.0,4800000.0,Lenovo Yoga 7i,Lenovo,2.0,4400000.0,8800000.0,0.0,20400000.0
20307,2018-06-23,07:38:04,TechCore Medellín #2,medellín,Juan José Porcel-Riera,Glauco Parejo Pelayo,M,38,glauco4@hotmail.com,+34950 44 60 22,cra 22 #73-3,Transferencia,Samsung Galaxy Book Flex,Samsung,2,5600000,11200000,Apple MacBook Air M1,Aple,2.0,5500000.0,11000000.0,,,,,,0.0,22200000.0
20308,2016-10-06,07:04:23,TechCore medellin #2,Medellín,Claudia Sastre-Quintero,Carla Segura Cabanillas,F,41,carla20@hotmail.com,+34972 68 22 20,cll 97 #53-18,Billetera Digital,Lenovo ThinkPad X1 Carbon,Lenovo,2,6800000,13600000,Dell Inspiron 15,Del,1.0,3000000.0,3000000.0,Razer Blade 17,Razor,2.0,10000000.0,20000000.0,0.0,36600000.0
20309,2016-12-01,01:47:03,TechCore medellín #1,Medellín,Liliana Jordá Armengol,Rosario Acuña Porcel,F,29,rosario66@hotmail.com,+34880 218 518,cll 2 #34-59,Tarjeta Crédito,HP Envy 13,HP,1,4000000,4000000,Dell Latitude 7420,Del,2.0,5600000.0,11200000.0,,,,,,0.0,15200000.0
20310,2024-02-05,19:10:13,TechCore bogota#2,Bogotá,Herminia Meléndez-Huguet,Rosalinda Pons,F,51,rosalinda10@gmail.com,+34 988 95 69 56,cll 40 #18-66,Tarjeta Débito,Apple MacBook Air M1,Aple,1,5500000,5500000,,,,,,,,,,,0.0,5500000.0
20311,2024-02-04,16:49:31,TechCore medellín #1,medellín,Ibán López Córdoba,Olegario Gallo,M,44,olegario20@yahoo.com,+34 825584278,cll 43 #87-18,Tarjeta Crédito,Lenovo IdeaPad 5,Lenvo,2,2800000,5600000,Dell Latitude 7420,Del,2.0,5600000.0,11200000.0,Lenovo Legion 5 Pro,Lenvo,2.0,7200000.0,14400000.0,0.0,31200000.0
20312,2017-09-15,23:41:36,TechCore Medellín #1,medellin,Ibán López Córdoba,Felix de Amor,M,25,felix21@gmail.com,+34 879 256 876,cll 89 #36-32,Tarjeta Crédito,Dell Inspiron 15,Del,1,3000000,3000000,HP Spectre x360,HPP,1.0,5200000.0,5200000.0,,,,,,0.0,8200000.0
20313,2020-02-23,09:18:31,TechCore pereíra,Pereíra,Jose Angel Rovira Adadia,Carmelita Guerrero Falcón,F,46,carmelita33@yahoo.com,+34 920583844,cll 80 #13-91,Tarjeta Crédito,Lenovo Yoga 7i,Lenovo,1,4400000,4400000,Lenovo ThinkPad X1 Carbon,Lenovo,1.0,6800000.0,6800000.0,,,,,,0.0,11200000.0
20314,2015-11-29,20:02:16,TechCore Pereira,pereira,María Ramírez Pou,Gaspar Benjamín Jáuregui Ramis,M,44,gaspar36@gmail.com,+34 986 232 202,cra 37 #96-29,Transferencia,MSI GS66 Stealth,MSY,2,8000000,16000000,,,,,,,,,,,0.0,16000000.0
20315,2022-03-28,07:40:28,TechCore Pereira,Pereira,Anacleto Morera Segovia,Noé Tomas Valdés,M,42,noé38@yahoo.com,+34806 53 01 48,cll 98 #85-85,Tarjeta Crédito,HP Spectre x360,HP,2,5200000,10400000,Lenovo Legion 5 Pro,Lenovo,2.0,7200000.0,14400000.0,,,,,,0.0,24800000.0
20316,2023-07-30,18:21:13,Techcore bogotá #2,bogota,Eloísa Plaza Hurtado,Cipriano Tamarit Urrutia,M,50,,+34871483031,cll 18 #79-80,Tarjeta Débito,Microsoft Surface Laptop 4,Microsofft,1,5200000,5200000,,,,,,,,,,,0.0,5200000.0
20317,2025-04-19,19:02:06,TechCore Cali,Cali,Jacinta Juárez Marín,Prudencio Pulido Real,M,20,prudencio71@yahoo.com,+34920 014 246,cll 57 #28-81,Tarjeta Débito,Lenovo Yoga 7i,Lenvo,2,4400000,8800000,,,,,,,,,,,0.0,8800000.0
20318,2016-10-19,00:11:31,TechCore Medellín #1,Medellin,Dominga del Alcántara,Sol Santamaria Cerdán,F,30,sol98@yahoo.com,+34 927 936 376,cll 76 #40-25,Tarjeta Crédito,HP Omen 16,HP,2,6000000,12000000,Dell XPS 13,Del,2.0,4800000.0,9600000.0,,,,,,0.05,20520000.0
20319,2017-02-20,00:09:38,TechCore Bogotá #2,bogota,Armida Azorin Plaza,Selena de Rubio,F,34,selena86@hotmail.com,+34 984536274,cra 76 #90-43,Tarjeta Crédito,Apple iMac 24,Aple,1,6400000,6400000,Asus VivoBook 15,Azus,1.0,2400000.0,2400000.0,,,,,,0.0,8800000.0
20320,2019-08-15,19:39:38,TechCore medellin #2,Medellin,Claudia Sastre-Quintero,Baldomero Uribe Aragonés,M,35,baldomero80@yahoo.com,+34 848 168 938,cll 26 #83-59,Billetera Digital,Dell XPS 13,Dell,2,4800000,9600000,Dell Latitude 7420,Del,1.0,5600000.0,5600000.0,,,,,,,15200000.0
20321,2015-10-13,15:40:17,TechCore medellin #1,Medellin,Ana Sofía Llopis Blázquez,Rodrigo del Macías,M,42,rodrigo63@gmail.com,+34 953 313 969,cra 69 #55-17,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,,,,,,,,,,,0.1,6120000.0
20322,2022-07-29,10:29:20,Techcore medellín #2,medellín,Claudia Sastre-Quintero,Julián Piñeiro Calatayud,M,51,julián73@yahoo.com,+34884 429 180,cll 99 #19-4,Transferencia,Lenovo IdeaPad 5,Lenovo,2,2800000,5600000,Dell Inspiron 15,Dell,2.0,3000000.0,6000000.0,HP Pavilion 15,HP,1.0,3500000.0,3500000.0,0.05,14345000.0
20323,2019-07-06,01:14:11,Techcore bogotá #2,Bogota,Edu Juan Pedraza,Silvestre Rozas Barragán,M,33,silvestre92@yahoo.com,+34976 11 94 30,cll 15 #30-9,Tarjeta Crédito,HP Omen 16,HP,1,6000000,6000000,Dell Latitude 7420,Del,2.0,5600000.0,11200000.0,MSI GE76 Raider,MSI,2.0,10000000.0,20000000.0,0.0,37200000.0
20324,2016-11-21,10:55:17,Techcore bogotá #2,bogotá,Armida Azorin Plaza,Urbano Bernad,M,46,urbano93@gmail.com,+34901691409,cll 58 #29-16,Efectivo,Samsung Galaxy Book Odyssey,Samsng,2,6800000,13600000,Apple MacBook Pro 14,Aple,2.0,8000000.0,16000000.0,,,,,,0.05,28120000.0
20325,2025-03-28,18:00:23,Techcore Pereíra,Pereira,Anacleto Morera Segovia,Alejo del Herranz,M,30,alejo68@yahoo.com,+34980 093 436,cra 4 #30-85,Tarjeta Crédito,Asus VivoBook 15,Asus,2,2400000,4800000,Razer Blade 15,Razor,2.0,8800000.0,17600000.0,HP Spectre x360,HPP,2.0,5200000.0,10400000.0,0.0,32800000.0
20326,2017-01-03,05:36:15,TechCore medellin #1,Medellín,Ana Sofía Llopis Blázquez,Ramiro Río Pedro,M,38,ramiro65@gmail.com,+34883862891,cra 19 #75-18,Tarjeta Crédito,HP Envy 13,HP,1,4000000,4000000,Dell XPS 13,Del,1.0,4800000.0,4800000.0,Razer Book 13,Razer,2.0,6400000.0,12800000.0,0.0,21600000.0
20327,2020-01-02,15:33:33,TechCore medellin #1,Medellín,Liliana Jordá Armengol,Rosalinda Pont Feliu,F,49,rosalinda97@yahoo.com,+34 924 404 314,cra 90 #7-69,Tarjeta Crédito,HP Spectre x360,HPP,1,5200000,5200000,,,,,,,,,,,0.15,4420000.0
20328,2016-08-25,18:51:57,TechCore medellin #1,medellín,Dominga del Alcántara,Guiomar Saura Murillo,M,46,guiomar61@hotmail.com,+34874 73 69 94,cll 3 #7-57,Efectivo,HP Omen 16,HPP,1,6000000,6000000,,,,,,,,,,,,6000000.0
20329,2016-10-23,03:02:34,TechCore Pereira,Pereíra,Jose Angel Rovira Adadia,Eustaquio Carnero Sarabia,M,31,eustaquio65@gmail.com,+34 824350469,cll 31 #89-72,Tarjeta Crédito,Lenovo Yoga 7i,Lenovo,2,4400000,8800000,,,,,,,,,,,0.0,8800000.0
20330,2023-10-12,05:42:49,TechCore Pereira,Pereira,Amílcar Ortega-Alberto,María Ángeles Mosquera Serna,F,46,maría68@yahoo.com,+34 806 624 881,cra 45 #61-13,Tarjeta Crédito,Lenovo Yoga 7i,Lenovo,2,4400000,8800000,Dell Inspiron 15,Del,2.0,3000000.0,6000000.0,Lenovo Legion 5 Pro,Lenovo,1.0,7200000.0,7200000.0,0.0,22000000.0
20331,2019-09-29,07:11:35,TechCore medellin #1,Medellin,Dominga del Alcántara,Abigaíl Ferrero Roldan,F,25,abigaíl52@gmail.com,+34806552885,cra 75 #72-51,Tarjeta Débito,Lenovo ThinkPad X1 Carbon,Lenovo,2,6800000,13600000,,,,,,,,,,,,13600000.0
20332,2016-06-15,03:28:18,Techcore medellín #2,Medellin,Claudia Sastre-Quintero,Luís Matas Salvà,M,51,luís92@gmail.com,+34 807 14 98 77,cll 93 #60-58,Transferencia,Apple MacBook Air M1,Apple,2,5500000,11000000,HP Envy 13,HP,1.0,4000000.0,4000000.0,HP Pavilion 15,HPP,2.0,3500000.0,7000000.0,,22000000.0
20333,2016-09-06,05:19:35,TechCore Pereira,,Jose Angel Rovira Adadia,Adelina Dávila Nebot,F,42,adelina82@hotmail.com,+34 921652080,cra 50 #92-40,Tarjeta Crédito,Lenovo IdeaPad 5,Lenovo,1,2800000,2800000,,,,,,,,,,,,2800000.0
20334,2020-09-23,05:03:25,TechCore bogotá#2,Bogotá,Olivia Armas Ayuso,Angelino Chamorro,M,22,angelino70@yahoo.com,+34826238043,cll 34 #94-81,Billetera Digital,HP Envy 13,HP,1,4000000,4000000,HP Omen 16,HP,2.0,6000000.0,12000000.0,,,,,,,16000000.0
20335,2018-04-26,16:29:30,TechCore medellin #2,medellin,Almudena Adelaida Lledó Garrido,Nicodemo Tejada,M,20,nicodemo53@gmail.com,+34 826646451,cll 21 #92-37,Tarjeta Débito,Lenovo Yoga 7i,Lenvo,2,4400000,8800000,Dell Alienware m15,Del,2.0,8000000.0,16000000.0,,,,,,0.1,22320000.0
20336,2020-01-26,11:51:10,TechCore cali,cali,Florencio Iker Vara Nebot,Eduardo Roberto Falcón Fajardo,M,19,eduardo24@gmail.com,+34950224517,cll 93 #22-29,Transferencia,Dell Latitude 7420,Dell,1,5600000,5600000,Asus VivoBook 15,Azus,2.0,2400000.0,4800000.0,,,,,,0.0,10400000.0
20337,2019-08-24,01:40:49,TechCore pereíra,pereira,Carina Parejo Carranza,Adora Cazorla Salom,F,23,adora50@yahoo.com,+34846281629,cra 72 #4-12,Tarjeta Crédito,Asus ZenBook 14,Asus,1,3800000,3800000,Acer Nitro 5,Acer,2.0,4000000.0,8000000.0,,,,,,0.1,10620000.0
20338,2017-04-21,05:11:23,TechCore Bogotá #1,bogotá,María Belén Alegria Camps,Abigaíl Ferrero Roldan,F,25,abigaíl52@gmail.com,+34806552885,cra 75 #72-51,Tarjeta Crédito,Samsung Galaxy Book Odyssey,Samsng,2,6800000,13600000,HP Omen 16,HP,2.0,6000000.0,12000000.0,Lenovo Legion 5 Pro,Lenovo,2.0,7200000.0,14400000.0,0.0,40000000.0
20339,2018-08-09,09:17:47,Techcore bogotá #2,Bogota,Herminia Meléndez-Huguet,José Luis Pérez Salamanca,M,29,josé34@yahoo.com,+34 921 079 806,cra 75 #42-97,,HP Spectre x360,HPP,1,5200000,5200000,Microsoft Surface Pro 9,Microsofft,2.0,4400000.0,8800000.0,Dell Latitude 7420,Dell,2.0,5600000.0,11200000.0,0.0,25200000.0
20340,2019-12-29,15:21:55,TechCore Bogotá #1,bogotá,Evaristo Guillen Peña,Natalia Prado Gonzalo,F,29,natalia35@yahoo.com,+34 847 343 012,cra 5 #7-43,Tarjeta Crédito,Acer Swift 3,Acer,2,2600000,5200000,MSI GF65 Thin,MSI,2.0,4400000.0,8800000.0,,,,,,0.0,14000000.0
20341,2022-11-10,08:57:46,TechCore pereíra,Pereíra,Amílcar Ortega-Alberto,Ale Damián Vélez Bustos,M,18,ale41@gmail.com,+34 826231709,cll 53 #64-62,Tarjeta Débito,Lenovo IdeaPad 5,Lenvo,1,2800000,2800000,,,,,,,,,,,0.05,2660000.0
20342,2023-10-09,08:54:07,TechCore medellin #2,Medellín,Juan José Porcel-Riera,Gerónimo Batalla Corral,M,32,gerónimo96@yahoo.com,+34 921 12 90 67,cll 38 #64-8,Tarjeta Crédito,Dell XPS 13,Del,1,4800000,4800000,,,,,,,,,,,0.0,4800000.0
20343,2018-08-31,09:05:50,Techcore bogotá #2,Bogota,Olivia Armas Ayuso,Sol de Diez,F,22,sol22@hotmail.com,+34 733 263 006,cll 66 #11-24,Tarjeta Crédito,Acer Swift 3,Acr,2,2600000,5200000,,,,,,,,,,,,5200000.0
20344,2025-02-19,20:31:28,TechCore medellin #2,Medellin,Claudia Sastre-Quintero,Eutimio Calleja Frías,M,19,eutimio45@yahoo.com,+34 878722254,cll 35 #73-52,Tarjeta Crédito,Asus VivoBook 15,Azus,1,2400000,2400000,,,,,,,,,,,0.15,2040000.0
20345,2020-01-01,15:46:29,TechCore medellin #2,medellin,Luisina Lasa,Merche Sevillano Martorell,F,39,merche44@yahoo.com,+34879 930 957,cra 70 #94-60,Tarjeta Crédito,Lenovo Legion 5 Pro,Lenvo,2,7200000,14400000,,,,,,,,,,,,14400000.0
20346,2018-07-08,17:49:13,TechCore medellin #1,Medellín,Liliana Jordá Armengol,Gabino de Ibáñez,M,27,gabino75@hotmail.com,+34927 679 991,cll 73 #73-59,Transferencia,Lenovo ThinkPad X1 Carbon,Lenovo,1,6800000,6800000,Dell Latitude 7420,Del,2.0,5600000.0,11200000.0,Dell Alienware m15,Del,1.0,8000000.0,8000000.0,0.0,26000000.0
20347,2018-09-29,22:56:15,TechCore medellin #1,Medellín,Ana Sofía Llopis Blázquez,Tiburcio Garay-Lledó,M,34,tiburcio50@gmail.com,+34 978 79 79 94,cra 24 #58-6,Tarjeta Débito,Lenovo ThinkPad X1 Carbon,Lenvo,1,6800000,6800000,HP Spectre x360,HP,1.0,5200000.0,5200000.0,Apple MacBook Pro 14,Apple,1.0,8000000.0,8000000.0,,20000000.0
20348,2024-05-16,01:47:32,Techcore bogotá #2,bogotá,Edu Juan Pedraza,Cirino de Segovia,M,43,cirino93@yahoo.com,+34932750312,cll 9 #48-4,Billetera Digital,Dell Inspiron 15,Del,1,3000000,3000000,HP Pavilion 15,HPP,2.0,3500000.0,7000000.0,,,,,,0.0,10000000.0
20349,2024-01-09,13:55:18,TechCore medellin #2,Medellin,Claudia Sastre-Quintero,María Cristina Castañeda-Navas,F,30,maría29@gmail.com,+34900982711,cll 13 #32-73,Tarjeta Crédito,Samsung Galaxy Book Flex,Samsung,1,5600000,5600000,HP Envy 13,HPP,2.0,4000000.0,8000000.0,,,,,,0.0,13600000.0
20350,2022-07-24,16:38:26,TechCore Medellín #2,Medellin,Claudia Sastre-Quintero,Guillermo Cleto Muñoz Palma,M,48,guillermo71@yahoo.com,+34 842 66 93 69,cra 95 #5-23,Tarjeta Crédito,Dell Latitude 7420,Dell,2,5600000,11200000,Dell XPS 13,Del,2.0,4800000.0,9600000.0,HP Omen 16,HP,2.0,6000000.0,12000000.0,,32800000.0
20351,2017-05-03,11:03:14,TechCore bogota#1,Bogota,Aura del Bermúdez,Florentino Calderón Ropero,M,44,florentino42@hotmail.com,+34 928580003,cll 33 #71-39,Tarjeta Débito,Dell Alienware m15,Del,2,8000000,16000000,Asus ZenBook 14,Asus,2.0,3800000.0,7600000.0,,,,,,0.05,22420000.0
20352,2023-10-26,22:59:40,TechCore Bogotá #2,Bogota,Edu Juan Pedraza,Juan Bautista del Palomo,M,46,juan26@gmail.com,+34847276895,cra 69 #14-47,Efectivo,Dell Inspiron 15,Del,2,3000000,6000000,Samsung Galaxy Book Odyssey,Samsng,2.0,6800000.0,13600000.0,HP Omen 16,HP,2.0,6000000.0,12000000.0,0.1,28440000.0
20353,2018-01-10,09:37:55,TechCore cali,Cali,Clímaco Salinas Zabaleta,Hernando Villar Ferrando,M,19,hernando36@gmail.com,+34 882 87 25 21,cra 34 #44-2,Transferencia,Microsoft Surface Book 3,Microsoft,2,6400000,12800000,Dell XPS 13,Dell,2.0,4800000.0,9600000.0,HP Spectre x360,HP,1.0,5200000.0,5200000.0,0.15,23460000.0
20354,2016-09-06,07:38:27,TechCore Medellín #1,Medellín,Liliana Jordá Armengol,Samu Godofredo Larrañaga Ayuso,M,27,samu49@gmail.com,+34882 121 766,cra 38 #63-4,Tarjeta Crédito,Acer Aspire 5,Acr,2,2000000,4000000,,,,,,,,,,,,4000000.0
20355,2021-12-04,05:49:49,TechCore medellin #1,medellin,Ibán López Córdoba,Josefina Lucena Cifuentes,F,47,josefina93@yahoo.com,+34941 917 461,cll 9 #10-71,Tarjeta Crédito,Dell Latitude 7420,Dell,2,5600000,11200000,Apple MacBook Pro 14,Aple,2.0,8000000.0,16000000.0,Asus ROG Strix G15,Azus,1.0,6400000.0,6400000.0,0.0,33600000.0
20356,2022-03-15,03:46:20,Techcore bogotá#1,Bogota,María Belén Alegria Camps,Alcides Campo Perea,M,46,,+34 976719116,cra 95 #44-17,Tarjeta Débito,Apple MacBook Pro 16,Apple,1,9600000,9600000,Acer Swift 3,Acr,2.0,2600000.0,5200000.0,Lenovo ThinkPad X1 Carbon,Lenvo,1.0,6800000.0,6800000.0,0.1,19440000.0
20357,2015-06-06,20:06:43,TechCore medellin #2,Medellín,Luisina Lasa,Gabriela Fuentes Rincón,F,50,gabriela50@gmail.com,+34887682525,cll 78 #32-98,Tarjeta Crédito,HP Pavilion 15,HP,1,3500000,3500000,Acer Predator Helios 300,Acer,2.0,5600000.0,11200000.0,,,,,,,14700000.0
20357,2015-06-06,20:06:43,TechCore medellin #2,Medellín,Luisina Lasa,Gabriela Fuentes Rincón,F,50,gabriela50@gmail.com,+34887682525,cll 78 #32-98,Tarjeta Crédito,HP Pavilion 15,HP,1,3500000,3500000,Acer Predator Helios 300,Acer,2.0,5600000.0,11200000.0,,,,,,,14700000.0
20358,2019-03-16,15:46:53,TechCore medellin #2,Medellin,Juanito Diaz,Juan Antonio Cid-Viñas,M,21,juan35@gmail.com,+34 974 20 14 57,cll 73 #9-4,,HP Spectre x360,HP,2,5200000,10400000,,,,,,,,,,,0.15,8840000.0
20359,2016-05-01,06:10:41,TechCore Pereira,Pereíra,Amílcar Ortega-Alberto,Cebrián Saavedra Alberto,M,32,,+34 745008813,cll 38 #84-50,Tarjeta Crédito,Dell Inspiron 15,Dell,1,3000000,3000000,HP Omen 16,HP,1.0,6000000.0,6000000.0,Asus ZenBook 14,Azus,2.0,3800000.0,7600000.0,,16600000.0
20360,2015-08-21,17:54:59,TechCore medellin #2,Medellin,Juan José Porcel-Riera,Tadeo Cuesta Prieto,M,20,tadeo63@gmail.com,+34945 353 415,cll 76 #8-87,Tarjeta Crédito,HP Omen 16,HP,2,6000000,12000000,Apple MacBook Pro 14,Apple,2.0,8000000.0,16000000.0,,,,,,0.1,25200000.0
20361,2022-03-13,13:30:49,TechCore pereira,pereira,Carina Parejo Carranza,Alfonso de Atienza,M,34,alfonso61@hotmail.com,+34 880623573,cra 75 #42-91,Tarjeta Débito,HP Omen 16,HPP,2,6000000,12000000,Lenovo ThinkPad X1 Carbon,Lenovo,2.0,6800000.0,13600000.0,,,,,,0.1,23040000.0
20362,2016-12-28,00:33:57,TechCore bogotá #1,bogota,Poncio Gabriel Poza Acedo,Hilda Rios-Guijarro,F,35,hilda78@gmail.com,+34 973 069 979,cra 95 #29-1,Tarjeta Crédito,Samsung Galaxy Book Pro,Samsung,2,4800000,9600000,Asus TUF Gaming A15,Azus,1.0,4800000.0,4800000.0,Lenovo ThinkPad X1 Carbon,Lenvo,2.0,6800000.0,13600000.0,0.0,28000000.0
20363,2018-03-18,05:55:31,TechCore bogota#1,bogotá,Evaristo Guillen Peña,Nélida Franco Navarrete,F,34,nélida76@gmail.com,+34 941098701,cra 19 #75-2,Efectivo,Acer Aspire 5,Acr,2,2000000,4000000,,,,,,,,,,,0.0,4000000.0
20364,2016-03-01,01:10:21,TechCore Bogotá #1,bogotá,María Belén Alegria Camps,Ani Rosado Muro,F,51,ani44@hotmail.com,+34 984 04 47 48,cll 69 #50-35,Billetera Digital,Lenovo Legion 5 Pro,Lenvo,1,7200000,7200000,Lenovo IdeaPad 5,Lenvo,2.0,2800000.0,5600000.0,,,,,,,12800000.0
20365,2023-03-03,16:54:42,TechCore pereira,pereira,Anacleto Morera Segovia,Edmundo Arcos Marti,M,23,edmundo20@hotmail.com,+34803532781,cll 94 #88-81,Tarjeta Débito,Acer Swift 3,Acer,2,2600000,5200000,,,,,,,,,,,0.15,4420000.0
20366,2023-03-03,07:07:10,TechCore medellin #2,Medellín,Claudia Sastre-Quintero,Abilio Tenorio Granados,M,39,abilio27@hotmail.com,+34827 606 829,cra 56 #28-17,Billetera Digital,Dell Inspiron 15,Dell,1,3000000,3000000,,,,,,,,,,,,3000000.0
20367,2017-09-17,19:21:21,TechCore bogota#2,Bogotá,Armida Azorin Plaza,Heraclio Dueñas Rozas,M,20,heraclio32@yahoo.com,+34975 14 17 42,cll 90 #81-20,Tarjeta Débito,Lenovo Legion 5 Pro,Lenovo,1,7200000,7200000,,,,,,,,,,,0.1,6480000.0
20368,2019-09-28,16:48:40,TechCore Bogotá #2,bogotá,Herminia Meléndez-Huguet,Tania Castillo Barco,F,35,tania44@yahoo.com,+34946445148,cra 95 #92-8,Tarjeta Crédito,Samsung Galaxy Chromebook 2,Samsung,2,2000000,4000000,,,,,,,,,,,,4000000.0
20369,2021-11-20,07:44:37,TechCore Bogotá #2,bogotá,Olivia Armas Ayuso,Angelina Chico Cepeda,F,24,angelina55@gmail.com,+34 959 643 719,cll 97 #17-93,,Lenovo IdeaPad 5,Lenovo,1,2800000,2800000,Dell Alienware m15,Dell,2.0,8000000.0,16000000.0,Microsoft Surface Laptop 4,Microsoft,2.0,5200000.0,10400000.0,0.05,27740000.0
20370,2020-01-09,02:02:03,Techcore Pereíra,pereira,Carina Parejo Carranza,Ricardo del Puerta,M,21,,+34 920 78 22 36,cra 38 #62-12,Efectivo,Dell Inspiron 15,Dell,1,3000000,3000000,,,,,,,,,,,0.05,2850000.0
20371,2022-07-24,13:42:51,TechCore medellin #1,Medellín,Dominga del Alcántara,Leonardo Tadeo Sancho Ayuso,M,40,leonardo91@gmail.com,+34982 461 314,cra 15 #17-33,Transferencia,HP Pavilion 15,HPP,2,3500000,7000000,,,,,,,,,,,0.1,6300000.0
20372,2015-11-22,04:12:13,TechCore medellin #1,Medellin,Eusebia Jara Macias,Leandra Garcia Piñeiro,F,44,leandra23@yahoo.com,+34844886269,cra 29 #11-99,Efectivo,Lenovo Legion 5 Pro,Lenovo,2,7200000,14400000,,,,,,,,,,,0.0,14400000.0
20373,2018-01-06,11:08:32,TechCore cali,Cali,Clímaco Salinas Zabaleta,Calixto del Tamayo,M,45,calixto18@yahoo.com,+34 827 42 53 85,cra 23 #30-7,Transferencia,Acer Aspire 5,Acr,2,2000000,4000000,Dell Inspiron 15,Del,2.0,3000000.0,6000000.0,Acer Predator Helios 300,Acer,1.0,5600000.0,5600000.0,0.05,14820000.0
20374,2015-11-29,04:55:12,TechCore medellin #2,Medellin,Luisina Lasa,Nacio Gargallo Vicente,M,18,nacio16@gmail.com,+34 971 74 12 95,cra 89 #81-17,Tarjeta Crédito,Lenovo Legion 5 Pro,Lenovo,1,7200000,7200000,Lenovo Yoga 7i,Lenovo,2.0,4400000.0,8800000.0,,,,,,0.0,16000000.0
20375,2025-04-26,04:44:27,TechCore medellin #2,,Juan José Porcel-Riera,Benjamín Colomer Suárez,M,23,benjamín7@hotmail.com,+34 834 227 698,cra 67 #57-17,Efectivo,Acer Swift 3,Acr,2,2600000,5200000,HP Omen 16,HPP,2.0,6000000.0,12000000.0,,,,,,0.05,16340000.0
20376,2017-06-05,17:03:51,TechCore bogota#1,Bogota,María Belén Alegria Camps,Rico Narciso Pou Sarmiento,M,47,rico98@hotmail.com,+34 883215049,cra 28 #88-13,Tarjeta Crédito,HP Spectre x360,HPP,2,5200000,10400000,Dell Latitude 7420,Del,2.0,5600000.0,11200000.0,Lenovo IdeaPad 5,Lenvo,1.0,2800000.0,2800000.0,0.0,24400000.0
20377,2022-07-27,21:10:42,TechCore bogotá #1,Bogota,Poncio Gabriel Poza Acedo,Rico del España,M,49,rico34@gmail.com,+34742 926 824,cra 5 #9-10,Transferencia,Asus ZenBook 14,Asus,1,3800000,3800000,,,,,,,,,,,0.0,3800000.0
20378,2017-07-04,09:37:26,TechCore cali,Cali,Rosendo Barberá Cordero,Dani Palomar Mas,M,36,dani65@hotmail.com,+34 883 58 31 86,cra 60 #57-84,Tarjeta Débito,HP Omen 16,HP,1,6000000,6000000,,,,,,,,,,,0.0,6000000.0
20379,2019-04-18,19:53:17,TechCore medellin #1,medellin,Ibán López Córdoba,Manuel Lledó Giner,M,50,manuel11@hotmail.com,+34948 464 408,cra 90 #76-23,Tarjeta Crédito,Lenovo Yoga 7i,Lenvo,2,4400000,8800000,Acer Aspire 5,Acer,2.0,2000000.0,4000000.0,HP Pavilion 15,HPP,2.0,3500000.0,7000000.0,0.0,19800000.0
20380,2024-04-19,17:10:41,TechCore bogota#2,Bogota,Herminia Meléndez-Huguet,Elvira Leire Segura Acuña,F,21,elvira90@hotmail.com,+34 827 049 611,cra 7 #10-22,Tarjeta Débito,Lenovo Yoga 7i,Lenovo,1,4400000,4400000,,,,,,,,,,,0.0,4400000.0
