VentaID;FechaVenta;HoraVenta;NombreSucursal;CiudadSucursal;NombreVendedor;NombreCliente;GeneroCliente;EdadCliente;EmailCliente;TelefonoCliente;DireccionCliente;MetodoPago;NombreProducto1;MarcaProducto1;CantidadProducto1;PrecioUnitarioProducto1;SubtotalProducto1;NombreProducto2;MarcaProducto2;CantidadProducto2;PrecioUnitarioProducto2;SubtotalProducto2;NombreProducto3;MarcaProducto3;CantidadProducto3;PrecioUnitarioProducto3;SubtotalProducto3;DescuentoVenta;TotalVenta;AñoVenta;MesVenta;DiaVenta
3139;24/10/2016;02:15:55;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Máximo Valderrama Pablo;M;44;máximo93@yahoo.com;+34 975097864;Cll 25 #88-34;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;Dell Latitude 7420;Dell;1;56000000;56000000;HP Omen 16;HP;1;60000000;60000000;0;16800000;2016;10;24
4069;22/6/2017;09:58:41;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Urbano Álvarez Cabrera;M;42;No especificado;34824960417;Cll 21 #15-73;Tarjeta Crédito;Acer Swift 3;Acer;2;2600000;5200000;Asus TUF Gaming A15;Asus;2;48000000;96000000;Lenovo Legion 5 Pro;Lenovo;1;72000000;72000000;0;22000000;2017;6;22
4367;7/11/2018;10:01:20;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Nilo Osuna Borja;M;19;nilo74@yahoo.com;34984332760;Cra 61 #76-21;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;Dell Latitude 7420;Dell;1;56000000;56000000;HP Omen 16;HP;1;60000000;60000000;0;18400000;2018;11;7
4488;20/8/2015;00:29:15;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Natividad Álvarez-Quintanilla;F;45;natividad7@yahoo.com;+34820 33 49 32;Cll 88 #45-72;Tarjeta Crédito;Lenovo Yoga 7I;Lenovo;1;4400000;4400000;Samsung Galaxy Chromebook 2;Samsung;2;20000000;40000000;Asus TUF Gaming A15;Asus;1;48000000;48000000;0;13200000;2015;8;20
4740;18/3/2023;07:42:15;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Felix Toni Porta Villalobos;M;40;felix52@hotmail.com;+34 879520623;Cll 57 #17-57;Tarjeta Crédito;Hp Omen 16;HP;1;6000000;6000000;Apple MacBook Air M1;Apple;2;55000000;110000000;Dell XPS 13;Dell;1;48000000;48000000;0;21800000;2023;3;18
5072;27/9/2024;19:10:48;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Emigdio Alcázar Frías;M;35;emigdio49@gmail.com;+34 901 46 59 40;Cra 20 #73-53;Tarjeta Crédito;Microsoft Surface Pro 9;Microsoft;1;4400000;4400000;HP Envy 13;HP;1;40000000;40000000;HP Pavilion 15;HP;1;35000000;35000000;0;11900000;2024;9;27
6088;7/10/2014;23:18:14;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Eli Mir Landa;F;18;eli97@gmail.com;+34 841563396;Cra 71 #82-82;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;Dell Alienware m15;Dell;2;80000000;160000000;HP Omen 16;HP;1;60000000;60000000;0;29200000;2014;10;7
6124;2/9/2016;12:00:10;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Herberto Rojas;M;32;herberto81@hotmail.com;+34975 160 402;Cra 33 #53-25;Tarjeta Crédito;Apple Macbook Air M1;Apple;1;5500000;5500000;Apple MacBook Pro 16;Apple;2;96000000;192000000;Dell XPS 13;Dell;1;48000000;48000000;0;29500000;2016;9;2
6368;5/7/2022;15:05:06;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Duilio Morera Villegas;M;42;duilio41@hotmail.com;+34 820 08 74 12;Cra 35 #60-36;Tarjeta Crédito;Dell Inspiron 15;Dell;1;3000000;3000000;Apple MacBook Air M1;Apple;1;55000000;55000000;Lenovo Yoga 7i;Lenovo;1;44000000;44000000;0;12900000;2022;7;5
6473;13/1/2025;03:38:13;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Albino Robles-Vega;M;26;albino29@yahoo.com;+34 871649209;Cll 48 #67-40;Tarjeta Crédito;Hp Omen 16;HP;2;6000000;12000000;Apple iMac 24;Apple;1;64000000;64000000;Acer Swift 3;Acer;1;26000000;26000000;0;21000000;2025;1;13
7170;10/4/2022;14:50:44;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Goyo Montes;M;40;goyo9@yahoo.com;+34 928431152;Cll 18 #28-30;Tarjeta Crédito;Dell Xps 13;Dell;1;4800000;4800000;Lenovo ThinkPad X1 Carbon;Lenovo;1;68000000;68000000;MSI Modern 14;MSI;1;28000000;28000000;0;14400000;2022;4;10
7594;8/3/2023;05:05:30;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Lupe Cózar Piñol;M;20;lupe9@hotmail.com;+34 843 04 03 92;Cra 11 #26-66;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;Asus ROG Strix G15;Asus;1;64000000;64000000;Lenovo IdeaPad 5;Lenovo;1;28000000;28000000;0;22800000;2023;3;8
9414;16/3/2023;21:26:18;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Felisa Del Fuentes;F;43;felisa64@gmail.com;34845530857;Cra 71 #48-37;Tarjeta Crédito;Samsung Galaxy Book Pro;Samsung;1;4800000;4800000;Dell Alienware m15;Dell;2;80000000;160000000;HP Pavilion 15;HP;1;35000000;35000000;0;24300000;2023;3;16
9906;20/3/2021;21:20:51;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Cosme Del Cal;M;47;cosme36@hotmail.com;34900393476;Cra 22 #30-91;Tarjeta Crédito;Hp Spectre X360;HP;2;5200000;10400000;Dell Inspiron 15;Dell;2;30000000;60000000;Apple MacBook Pro 16;Apple;1;96000000;96000000;0;26000000;2021;3;20
9974;31/5/2022;08:33:06;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Lara Borrego Escrivá;F;28;lara49@yahoo.com;+34 700 484 668;Cll 92 #47-35;Tarjeta Crédito;Apple Macbook Pro 14;Apple;1;8000000;8000000;Apple iMac 24;Apple;2;64000000;128000000;Dell Inspiron 15;Dell;1;30000000;30000000;0;23800000;2022;5;31
10702;2/7/2020;05:35:39;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Narcisa Luque Espejo;F;33;narcisa65@hotmail.com;+34842 94 92 36;Cll 90 #25-32;Tarjeta Crédito;Dell Alienware M15;Dell;1;8000000;8000000;Dell XPS 13;Dell;1;48000000;48000000;HP Spectre x360;HP;1;52000000;52000000;0;18000000;2020;7;2
10792;24/8/2020;16:53:33;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Zacarías Pazos Infante;M;19;zacarías67@gmail.com;34985328652;Cll 89 #60-12;Tarjeta Crédito;Msi Gf65 Thin;MSI;2;4400000;8800000;Asus ZenBook 14;Asus;1;38000000;38000000;Dell Alienware m15;Dell;1;80000000;80000000;0;20600000;2020;8;24
11441;16/12/2018;06:17:33;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Natalio Corral Orozco;M;29;natalio15@hotmail.com;+34 976 46 74 75;Cra 47 #28-93;Tarjeta Crédito;Lenovo Ideapad 5;Lenovo;2;2800000;5600000;Dell XPS 13;Dell;2;48000000;96000000;Dell Inspiron 15;Dell;1;30000000;30000000;0;18200000;2018;12;16
12267;29/2/2020;20:33:51;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Ana Palma Nicolau;F;20;ana74@gmail.com;+34988 35 35 88;Cll 17 #78-78;Tarjeta Crédito;Asus Tuf Gaming A15;Asus;2;4800000;9600000;HP Spectre x360;HP;2;52000000;104000000;Dell XPS 13;Dell;1;48000000;48000000;0;24800000;2020;2;29
12741;30/5/2018;20:05:35;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Alejandro De Jara;M;40;alejandro70@gmail.com;+34 841884785;Cll 65 #34-17;Tarjeta Crédito;Asus Zenbook 14;Asus;2;3800000;7600000;Dell Alienware m15;Dell;1;80000000;80000000;Dell XPS 13;Dell;1;48000000;48000000;0;20400000;2018;5;30
13138;16/5/2021;06:20:26;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Cristóbal Casanova Catalán;M;30;cristóbal92@gmail.com;+34 943 510 798;Cra 41 #93-79;Tarjeta Crédito;Dell Latitude 7420;Dell;2;5600000;11200000;Dell XPS 13;Dell;2;48000000;96000000;Dell Alienware m15;Dell;1;80000000;80000000;0;28800000;2021;5;16
13846;9/7/2017;08:16:39;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Eleuterio Quintanilla;M;49;No especificado;34924575942;Cra 67 #74-26;Tarjeta Crédito;Acer Nitro 5;Acer;1;4000000;4000000;Lenovo Yoga 7i;Lenovo;2;44000000;88000000;Asus TUF Gaming A15;Asus;1;48000000;48000000;0;17600000;2017;7;9
14799;11/5/2016;13:27:36;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Crescencia Montoya Abella;F;18;crescencia30@gmail.com;+34 854047766;Cll 23 #42-50;Tarjeta Crédito;Asus Rog Strix G15;Asus;1;6400000;6400000;Asus VivoBook 15;Asus;1;24000000;24000000;Lenovo ThinkPad X1 Carbon;Lenovo;1;68000000;68000000;0;15600000;2016;5;11
16376;20/9/2015;12:51:46;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Toni Del Navarrete;M;27;toni44@gmail.com;+34 980 363 841;Cra 74 #9-81;Tarjeta Crédito;Apple Macbook Pro 14;Apple;2;8000000;16000000;HP Spectre x360;HP;1;52000000;52000000;Asus ZenBook 14;Asus;1;38000000;38000000;0;25000000;2015;9;20
18003;20/11/2024;03:02:38;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Jose Luis Sergio Cabello Gomez;M;19;jose15@gmail.com;+34880 568 520;Cll 21 #30-29;Tarjeta Crédito;Apple Macbook Pro 14;Apple;1;8000000;8000000;Dell Alienware m15;Dell;2;80000000;160000000;Asus VivoBook 15;Asus;1;24000000;24000000;0;26400000;2024;11;20
18339;3/10/2021;06:45:13;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Fausto Cerezo Maza;M;49;fausto17@yahoo.com;+34 824 54 98 23;Cll 25 #42-92;Tarjeta Crédito;Dell Latitude 7420;Dell;2;5600000;11200000;Acer Aspire 5;Acer;1;20000000;20000000;HP Omen 16;HP;1;60000000;60000000;0;19200000;2021;10;3
19036;24/9/2018;10:15:44;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Miguela Llopis Riquelme;F;26;miguela82@yahoo.com;+34927 20 78 26;Cll 98 #45-42;Tarjeta Crédito;Dell Inspiron 15;Dell;2;3000000;6000000;Dell Latitude 7420;Dell;2;56000000;112000000;Samsung Galaxy Chromebook 2;Samsung;1;20000000;20000000;0;19200000;2018;9;24
19083;1/8/2022;20:27:05;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Carina Del Conesa;F;51;carina76@hotmail.com;+34928 56 31 35;Cra 68 #75-72;Tarjeta Crédito;Hp Pavilion 15;HP;2;3500000;7000000;Apple MacBook Pro 14;Apple;1;80000000;80000000;Lenovo Legion 5 Pro;Lenovo;1;72000000;72000000;0;22200000;2022;8;1
19468;11/9/2018;08:27:20;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Jacobo Salmerón Soriano;M;44;jacobo34@hotmail.com;34941100861;Cra 99 #27-57;Tarjeta Crédito;Hp Pavilion 15;HP;1;3500000;3500000;Samsung Galaxy Book Flex;Samsung;1;56000000;56000000;Apple MacBook Air M1;Apple;1;55000000;55000000;0;14600000;2018;9;11
20281;16/2/2022;05:06:49;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Esperanza Larrea Jordá;F;24;esperanza15@hotmail.com;+34866 90 06 56;Cll 74 #45-29;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;Samsung Galaxy Book Pro;Samsung;1;48000000;48000000;HP Spectre x360;HP;1;52000000;52000000;0;24400000;2022;2;16
22140;6/4/2023;23:50:42;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Juana Zurita Calzada;F;33;juana70@gmail.com;34944766558;Cra 52 #76-53;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;Apple MacBook Air M1;Apple;1;55000000;55000000;Lenovo ThinkPad X1 Carbon;Lenovo;1;68000000;68000000;0;17500000;2023;4;6
22195;19/9/2015;15:27:06;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Adela Lupe Girón Urrutia;F;32;adela86@hotmail.com;34925797009;Cra 23 #67-89;Tarjeta Crédito;Hp Omen 16;HP;1;6000000;6000000;Dell Inspiron 15;Dell;2;30000000;60000000;HP Pavilion 15;HP;1;35000000;35000000;0;15500000;2015;9;19
22357;16/10/2015;20:29:36;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Juan Carlos Prada Sanz;M;33;juan88@hotmail.com;+34972 62 60 30;Cll 95 #78-89;Tarjeta Crédito;Asus Rog Strix G15;Asus;2;6400000;12800000;HP Omen 16;HP;1;60000000;60000000;Lenovo IdeaPad 5;Lenovo;1;28000000;28000000;0;21600000;2015;10;16
22490;11/3/2020;02:10:11;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Gil Expósito Falcó;M;44;gil35@yahoo.com;34828445781;Cll 70 #17-73;Tarjeta Crédito;Asus Rog Strix G15;Asus;1;6400000;6400000;Lenovo Yoga 7i;Lenovo;1;44000000;44000000;Apple MacBook Air M1;Apple;1;55000000;55000000;0;16300000;2020;3;11
22746;26/9/2022;01:02:26;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Augusto Moles Carrasco;M;48;augusto19@yahoo.com;+34 969080444;Cra 47 #95-8;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;Lenovo IdeaPad 5;Lenovo;2;28000000;56000000;Lenovo Legion 5 Pro;Lenovo;1;72000000;72000000;0;19600000;2022;9;26
24164;16/6/2018;19:02:56;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Armando Lobato Sacristán;M;34;armando92@hotmail.com;+34 703 515 286;Cll 20 #72-1;Tarjeta Crédito;Apple Macbook Pro 14;Apple;1;8000000;8000000;HP Omen 16;HP;2;60000000;120000000;Lenovo IdeaPad 5;Lenovo;1;28000000;28000000;0;22800000;2018;6;16
24224;6/2/2025;07:36:06;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Amor Céspedes Samper;M;35;No especificado;+34 872 919 957;Cra 10 #62-6;Tarjeta Crédito;Lenovo Yoga 7I;Lenovo;2;4400000;8800000;Lenovo ThinkPad X1 Carbon;Lenovo;1;68000000;68000000;Dell Alienware m15;Dell;1;80000000;80000000;0;23600000;2025;2;6
24728;19/1/2024;16:51:25;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;María José Sotelo Colomer;F;32;maría5@hotmail.com;+34985 330 345;Cra 25 #45-79;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;Lenovo IdeaPad 5;Lenovo;2;28000000;56000000;Lenovo ThinkPad X1 Carbon;Lenovo;1;68000000;68000000;0;19600000;2024;1;19
25372;13/1/2024;01:14:16;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Nacio Hernán Diez Sáenz;M;34;nacio41@yahoo.com;34822982257;Cll 94 #99-15;Tarjeta Crédito;Lenovo Yoga 7I;Lenovo;1;4400000;4400000;HP Omen 16;HP;2;60000000;120000000;Dell Inspiron 15;Dell;1;30000000;30000000;0;19400000;2024;1;13
26293;10/7/2022;21:02:57;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Ulises Hidalgo Barba;M;47;ulises47@hotmail.com;+34988 060 211;Cll 17 #74-73;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;Acer Swift 3;Acer;2;26000000;52000000;Lenovo Yoga 7i;Lenovo;1;44000000;44000000;0;14800000;2022;7;10
28985;19/11/2021;02:21:27;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Balduino Nilo Morell Nadal;M;20;balduino82@yahoo.com;+34 722 493 716;Cra 19 #88-32;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;HP Envy 13;HP;2;40000000;80000000;Dell Latitude 7420;Dell;1;56000000;56000000;0;27200000;2021;11;19
29085;7/5/2020;02:03:54;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Emiliano Pulido;M;25;emiliano60@yahoo.com;+34 885 510 909;Cra 15 #26-61;Tarjeta Crédito;Apple Imac 24;Apple;1;6400000;6400000;Samsung Galaxy Book Flex;Samsung;1;56000000;56000000;HP Omen 16;HP;1;60000000;60000000;0;18000000;2020;5;7
29316;23/4/2021;01:43:05;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Curro Díez Sevillano;M;50;curro42@hotmail.com;No especificado;Cll 83 #34-28;Tarjeta Crédito;Hp Pavilion 15;HP;2;3500000;7000000;HP Envy 13;HP;2;40000000;80000000;Asus TUF Gaming A15;Asus;1;48000000;48000000;0;19800000;2021;4;23
29731;22/10/2022;09:30:07;Techcore Medellín #2;Medellín;Claudia Sastre-Quintero;Gracia Quintero;F;50;gracia96@gmail.com;+34927 50 51 86;Cll 85 #11-37;Tarjeta Crédito;Dell Alienware M15;Dell;2;8000000;16000000;Dell XPS 13;Dell;1;48000000;48000000;Asus ROG Strix G15;Asus;1;64000000;64000000;0;27200000;2022;10;22
112;28/8/2018;11:43:20;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Jeremías Castejón Barreda;M;28;jeremías22@hotmail.com;+34 883 52 22 74;Cra 24 #70-12;Tarjeta Crédito;Dell Alienware M15;Dell;2;8000000;16000000;HP Spectre x360;HP;2;52000000;104000000;Acer Swift 3;Acer;2;26000000;52000000;0;31600000;2018;8;28
339;11/11/2018;01:05:58;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Alfonso Llorente;M;34;alfonso24@yahoo.com;+34 916397575;Cll 70 #66-48;Tarjeta Crédito;Hp Pavilion 15;HP;1;3500000;3500000;Dell XPS 13;Dell;2;48000000;96000000;Lenovo Legion 5 Pro;Lenovo;2;72000000;144000000;0;27500000;2018;11;11
556;14/12/2018;16:06:33;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Toribio Roca Villalobos;M;25;toribio19@gmail.com;+34 978 469 883;Cra 65 #81-50;Tarjeta Crédito;Dell Xps 13;Dell;1;4800000;4800000;Dell Latitude 7420;Dell;2;56000000;112000000;Lenovo Yoga 7i;Lenovo;1;44000000;44000000;0;20400000;2018;12;14
619;15/4/2020;08:36:42;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Noé Cebrián Barrio Paniagua;M;24;noé97@yahoo.com;+34 880 96 94 65;Cra 63 #55-2;Tarjeta Crédito;Hp Omen 16;HP;2;6000000;12000000;MSI GS66 Stealth;MSI;2;80000000;160000000;Apple MacBook Pro 14;Apple;2;80000000;160000000;0;44000000;2020;4;15
1227;1/9/2016;10:09:00;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Jose Antonio Del Borrego;M;50;jose91@hotmail.com;+34 822 93 16 90;Cra 79 #42-63;Tarjeta Crédito;Dell Latitude 7420;Dell;1;5600000;5600000;Microsoft Surface Pro 9;Microsoft;2;44000000;88000000;Lenovo Legion 5 Pro;Lenovo;1;72000000;72000000;0;21600000;2016;9;1
2137;27/6/2020;14:16:43;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Santos Noriega;M;34;santos59@hotmail.com;+34 849 42 92 15;Cll 66 #92-32;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;Asus VivoBook 15;Asus;2;24000000;48000000;Dell Latitude 7420;Dell;1;56000000;56000000;0;17200000;2020;6;27
2431;18/3/2016;01:56:11;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Rocío De Narváez;F;32;rocío84@hotmail.com;+34987 601 307;Cra 16 #53-73;Tarjeta Crédito;Hp Envy 13;HP;2;4000000;8000000;MSI GE76 Raider;MSI;2;100000000;200000000;Lenovo Legion 5 Pro;Lenovo;1;72000000;72000000;0;35200000;2016;3;18
2588;10/4/2024;20:22:46;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Vilma Peralta Carpio;F;39;vilma15@hotmail.com;+34 832 705 225;Cra 36 #90-72;Tarjeta Crédito;Asus Vivobook 15;Asus;1;2400000;2400000;Lenovo Legion 5 Pro;Lenovo;2;72000000;144000000;Samsung Galaxy Chromebook 2;Samsung;1;20000000;20000000;0;18800000;2024;4;10
4304;21/1/2018;12:09:36;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Santiago Del Sevillano;M;26;santiago80@yahoo.com;+34 947766323;Cll 42 #62-1;Tarjeta Crédito;Hp Omen 16;HP;1;6000000;6000000;Dell Inspiron 15;Dell;2;30000000;60000000;Lenovo Yoga 7i;Lenovo;2;44000000;88000000;0;20800000;2018;1;21
5323;8/1/2023;02:56:34;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Teresa Llanos Santos;F;44;teresa14@gmail.com;+34979 044 413;Cll 1 #71-21;Tarjeta Crédito;Dell Latitude 7420;Dell;2;5600000;11200000;Dell XPS 13;Dell;2;48000000;96000000;Acer Aspire 5;Acer;1;20000000;20000000;0;22800000;2023;1;8
5471;25/10/2024;09:38:44;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Sonia Del Ocaña;F;47;sonia26@hotmail.com;34828359258;Cll 7 #62-20;Tarjeta Crédito;Asus Rog Strix G15;Asus;2;6400000;12800000;Asus ZenBook 14;Asus;2;38000000;76000000;Dell XPS 13;Dell;2;48000000;96000000;0;30000000;2024;10;25
5538;20/8/2019;06:01:05;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Rico Paz Cánovas;M;46;rico26@hotmail.com;+34934 40 78 63;Cll 84 #69-56;Tarjeta Crédito;Hp Spectre X360;HP;2;5200000;10400000;Acer Swift 3;Acer;2;26000000;52000000;HP Envy 13;HP;2;40000000;80000000;0;23600000;2019;8;20
5871;10/12/2024;08:09:55;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Osvaldo De Solana;M;43;osvaldo72@yahoo.com;+34963 55 02 06;Cra 82 #15-18;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;1;7200000;7200000;Acer Predator Helios 300;Acer;2;56000000;112000000;HP Pavilion 15;HP;1;35000000;35000000;0;21900000;2024;12;10
6048;27/9/2021;09:11:09;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Marcelo Del Bermudez;M;43;marcelo40@yahoo.com;+34 827389708;Cll 76 #79-11;Tarjeta Crédito;Dell Xps 13;Dell;1;4800000;4800000;Lenovo Legion 5 Pro;Lenovo;2;72000000;144000000;HP Envy 13;HP;2;40000000;80000000;0;27200000;2021;9;27
8170;8/1/2016;12:33:19;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Flavio De Royo;M;20;flavio95@hotmail.com;+34 978 51 33 29;Cll 22 #59-64;Tarjeta Crédito;Asus Rog Strix G15;Asus;1;6400000;6400000;Lenovo IdeaPad 5;Lenovo;2;28000000;56000000;Dell Alienware m15;Dell;1;80000000;80000000;0;20000000;2016;1;8
8805;19/10/2020;01:36:45;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;María José Sotelo Colomer;F;32;maría5@hotmail.com;+34985 330 345;Cra 25 #45-79;Tarjeta Crédito;Apple Macbook Air M1;Apple;1;5500000;5500000;Acer Predator Helios 300;Acer;2;56000000;112000000;Dell Alienware m15;Dell;2;80000000;160000000;0;32700000;2020;10;19
8941;15/9/2018;07:52:45;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Calista Melisa Rebollo Mena;F;19;calista50@yahoo.com;34928625154;Cra 32 #58-14;Tarjeta Crédito;Dell Xps 13;Dell;2;4800000;9600000;Acer Nitro 5;Acer;2;40000000;80000000;Asus VivoBook 15;Asus;2;24000000;48000000;0;22400000;2018;9;15
9016;25/1/2016;10:05:22;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Teodora Vilaplana Méndez;F;30;teodora39@gmail.com;+34 881 223 406;Cra 94 #2-25;Tarjeta Crédito;Apple Macbook Air M1;Apple;1;5500000;5500000;Apple iMac 24;Apple;2;64000000;128000000;Apple MacBook Pro 14;Apple;2;80000000;160000000;0;34300000;2016;1;25
9761;22/9/2018;08:02:59;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Adela Angelita Briones Pi;F;44;adela80@hotmail.com;+34888 80 35 71;Cra 54 #49-47;Tarjeta Crédito;Microsoft Surface Laptop 4;Microsoft;2;5200000;10400000;Asus VivoBook 15;Asus;2;24000000;48000000;Lenovo Legion 5 Pro;Lenovo;1;72000000;72000000;0;22400000;2018;9;22
10962;15/1/2015;04:33:24;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Pepito Casado;M;39;pepito11@gmail.com;+34 888033112;Cll 43 #35-96;Tarjeta Crédito;Acer Aspire 5;Acer;2;2000000;4000000;Lenovo Legion 5 Pro;Lenovo;2;72000000;144000000;Samsung Galaxy Chromebook 2;Samsung;2;20000000;40000000;0;22400000;2015;1;15
11350;6/3/2018;14:30:07;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Zoraida Agustín-Acevedo;F;45;zoraida52@gmail.com;+34 885 958 625;Cll 58 #30-94;Tarjeta Crédito;Dell Xps 13;Dell;2;4800000;9600000;Asus ZenBook 14;Asus;2;38000000;76000000;Dell Inspiron 15;Dell;1;30000000;30000000;0;20200000;2018;3;6
11968;14/6/2021;01:56:07;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Evaristo Balaguer Pagès;M;41;evaristo67@yahoo.com;+34 911 92 00 32;Cra 98 #44-65;Tarjeta Crédito;Asus Vivobook 15;Asus;1;2400000;2400000;Lenovo Legion 5 Pro;Lenovo;2;72000000;144000000;Acer Aspire 5;Acer;2;20000000;40000000;0;20800000;2021;6;14
12085;11/1/2022;09:13:31;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Heriberto Tejera-Niño;M;47;heriberto98@gmail.com;+34 925 47 42 52;Cll 71 #30-97;Tarjeta Crédito;Hp Omen 16;HP;2;6000000;12000000;Dell Inspiron 15;Dell;2;30000000;60000000;Dell Latitude 7420;Dell;1;56000000;56000000;0;23600000;2022;1;11
12340;28/8/2023;21:17:46;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Modesto Tena Fortuny;M;45;modesto58@yahoo.com;+34 920657598;Cra 89 #18-49;Tarjeta Crédito;Apple Macbook Pro 16;Apple;2;9600000;19200000;Dell Alienware m15;Dell;2;80000000;160000000;Acer Swift 3;Acer;1;26000000;26000000;0;37800000;2023;8;28
13407;3/12/2018;14:35:45;Techcore Medellín #2;Medellín;Almudena Adelaida Lledó Garrido;Isabela De Jover;F;36;isabela71@gmail.com;+34 726 21 48 92;Cra 72 #48-24;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;HP Envy 13;HP;2;40000000;80000000;HP Omen 16;HP;2;60000000;120000000;0;25200000;2018;12;3
